Date,W0000_0600,W0601_1200,W1201_1800,W1801_2359,WS1,WS2,WS3,WS4,AS0000_0600,AS0601_1200,AS1201_1800,AS1801_2359,P_Value(in),A_Total,Accident
8/8/2019,Rain,Clear,Clear,Precipitation,Light,NA,NA,UNK,3,3,3,0,2.18,6,TRUE
8/9/2019,Clear,Clear,Fog,Clear,NA,NA,Moderate,NA,0,3,3,0,0,3,TRUE
8/10/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,3,0,0,6,TRUE
8/11/2019,Clear,Clear,Clear,Rain,NA,NA,NA,Light,0,3,0,0,0,3,TRUE
8/12/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,4,TRUE
8/13/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,4,TRUE
8/14/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,4,0,0,7,TRUE
8/15/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,4,0,0,0,6,TRUE
8/16/2019,Clear,Clear,Fog,Clear,NA,NA,Severe,NA,0,2,2,0,0,4,TRUE
8/17/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
8/18/2019,Clear,Fog,Fog,Clear,NA,Moderate,Moderate,NA,0,0,4,0,0,1,TRUE
8/19/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,7,TRUE
8/20/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,2,0,10,TRUE
8/21/2019,Rain,Clear,Clear,Clear,Light,NA,NA,NA,3,3,0,0,0,6,TRUE
8/22/2019,Rain,Clear,Clear,Clear,Light,NA,NA,NA,3,0,0,3,0,3,TRUE
8/23/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,3,0,0,4,TRUE
8/24/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
8/25/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,2,0,0,4,TRUE
8/26/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,6,TRUE
8/27/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,4,4,0,8,TRUE
8/28/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,10,TRUE
8/29/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,9,TRUE
8/30/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,7,TRUE
8/31/2019,Clear,Clear,Fog,Clear,NA,NA,Moderate,NA,3,3,3,0,0,4,TRUE
9/1/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,4,0,7,TRUE
9/2/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,3,3,0,4,TRUE
9/3/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,6,TRUE
9/4/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,4,3,0,0,10,TRUE
9/5/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,0,0,0,8,TRUE
9/6/2019,Rain,Clear,Clear,Rain,Moderate,NA,NA,Moderate,3,3,0,3,0.11,6,TRUE
9/7/2019,Rain,Rain,Clear,Clear,Light,Light,NA,NA,3,3,3,0,0.02,4,TRUE
9/8/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,3,0,0,3,TRUE
9/9/2019,Rain,Fog,Fog,Clear,Light,Severe,Severe,NA,3,3,0,0,0.28,3,TRUE
9/10/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,3,0,0,0,7,TRUE
9/11/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,2,0,0,5,TRUE
9/12/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,2,0,1,TRUE
9/13/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,0,3,0,0,2,TRUE
9/14/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
9/15/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
9/16/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
9/17/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
9/18/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
9/19/2019,Rain,Clear,Clear,Clear,Light,NA,NA,NA,0,0,0,0,0,0,FALSE
9/20/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,4,0,0,0,1,TRUE
9/21/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
9/22/2019,Rain,Rain,Clear,Clear,Light,Light,NA,NA,0,0,0,0,0.01,0,FALSE
9/23/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,4,0,3,TRUE
9/24/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,4,0,0,1,TRUE
9/25/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
9/26/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
9/27/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,0,0,0,4,TRUE
9/28/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,2,0,0,9,TRUE
9/29/2019,Clear,Fog,Fog,Clear,NA,Moderate,Moderate,NA,0,0,0,0,0,0,FALSE
9/30/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,0,4,2,0,4,TRUE
10/1/2019,Clear,Rain,Fog,Clear,NA,Light,Severe,NA,0,0,0,0,0,0,FALSE
10/2/2019,Rain,Clear,Fog,Clear,Light,NA,Severe,NA,3,0,3,0,0.14,5,TRUE
10/3/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,2,0,0,8,TRUE
10/4/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,2,0,0,11,TRUE
10/5/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,3,0,2,TRUE
10/6/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
10/7/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
10/8/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,4,4,0,7,TRUE
10/9/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,3,0,0,3,TRUE
10/10/2019,Snow,Snow,Snow,Fog,Light,Light,Moderate,Severe,3,3,3,0,0.28,15,TRUE
10/11/2019,Snow,Clear,Clear,Clear,Light,NA,NA,NA,3,2,3,0,0.09,14,TRUE
10/12/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,0,3,TRUE
10/13/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,8,TRUE
10/14/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,0,0,0,11,TRUE
10/15/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,0,0,0,3,TRUE
10/16/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,3,TRUE
10/17/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,3,0,0,6,TRUE
10/18/2019,Clear,Clear,Clear,Rain,NA,NA,NA,Light,3,3,3,0,0,4,TRUE
10/19/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,0,0,0,8,TRUE
10/20/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,0,2,TRUE
10/21/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,11,TRUE
10/22/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,3,TRUE
10/23/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,0,0,0,5,TRUE
10/24/2019,Snow,Snow,Snow,Clear,Light,Light,Light,NA,0,3,3,0,0.02,5,TRUE
10/25/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,3,0,8,TRUE
10/26/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,4,TRUE
10/27/2019,Clear,Snow,Snow,Clear,NA,Light,Light,NA,3,0,3,0,0.43,2,TRUE
10/28/2019,Clear,Snow,Snow,Snow,NA,Moderate,Light,Light,3,3,3,0,0.33,8,TRUE
10/29/2019,Snow,Snow,Snow,Clear,Light,Light,Light,NA,3,3,0,4,0.27,6,TRUE
10/30/2019,Snow,Clear,Snow,Clear,Light,NA,Light,NA,3,3,3,4,0.22,10,TRUE
10/31/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,4,0,0,10,TRUE
11/1/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
11/2/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,3,0,0,2,TRUE
11/3/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,3,0,0,3,TRUE
11/4/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,3,0,0,5,TRUE
11/5/2019,Clear,Clear,Fog,Clear,NA,NA,Moderate,NA,3,3,3,0,0,8,TRUE
11/6/2019,Clear,Clear,Clear,Fog,NA,NA,NA,Severe,3,0,2,0,0,4,TRUE
11/7/2019,Rain,Clear,Clear,Clear,Light,NA,NA,NA,3,3,3,3,0,5,TRUE
11/8/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,4,0,0,7,TRUE
11/9/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,3,0,0,2,TRUE
11/10/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,3,3,0,5,TRUE
11/11/2019,Snow,Snow,Fog,Clear,Light,Light,Moderate,NA,3,3,0,0,0.07,5,TRUE
11/12/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,0,3,0,0,5,TRUE
11/13/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,3,0,0,8,TRUE
11/14/2019,Clear,Snow,Fog,Clear,NA,Light,Severe,NA,3,3,0,0,0,6,TRUE
11/15/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,3,3,0,0,7,TRUE
11/16/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,3,0,5,TRUE
11/17/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,3,0,5,TRUE
11/18/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,7,TRUE
11/19/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,8,TRUE
11/20/2019,Snow,Clear,Clear,Snow,Moderate,NA,NA,Moderate,3,0,0,0,0.15,2,TRUE
11/21/2019,Snow,Snow,Fog,Snow,Light,Light,Severe,Light,3,3,0,3,0.02,7,TRUE
11/22/2019,Snow,Clear,Snow,Snow,Light,NA,Light,Light,3,3,3,0,0.37,3,TRUE
11/23/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,0,0,7,TRUE
11/24/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,0,1,TRUE
11/25/2019,Snow,Clear,Clear,Snow,Light,NA,NA,Light,0,0,0,0,0.02,0,FALSE
11/26/2019,Snow,Snow,Snow,Snow,Moderate,Light,Moderate,Light,0,0,0,0,0.96,0,FALSE
11/27/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
11/28/2019,Clear,Fog,Clear,Fog,NA,Severe,NA,Moderate,0,0,0,0,0,0,FALSE
11/29/2019,Fog,Fog,Clear,Fog,Severe,Severe,NA,Severe,0,0,0,0,0,0,FALSE
11/30/2019,Snow,Clear,Clear,Clear,Moderate,NA,NA,NA,0,0,0,0,0.17,0,FALSE
12/1/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
12/2/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
12/3/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,9,TRUE
12/4/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,5,TRUE
12/5/2019,Clear,Clear,Rain,Fog,NA,NA,Light,Severe,3,3,3,0,0.14,3,TRUE
12/6/2019,Snow,Clear,Clear,Clear,Light,NA,NA,NA,3,3,3,0,0,10,TRUE
12/7/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,3,0,10,TRUE
12/8/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,3,0,0,3,TRUE
12/9/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,0,0,0,3,TRUE
12/10/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,4,0,0,5,TRUE
12/11/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,3,3,0,4,TRUE
12/12/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,2,0,0,10,TRUE
12/13/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,8,TRUE
12/14/2019,Clear,Clear,Clear,Snow,NA,NA,NA,Light,0,3,0,0,0,1,TRUE
12/15/2019,Clear,Fog,Clear,Clear,NA,Severe,NA,NA,0,0,3,0,0,2,TRUE
12/16/2019,Clear,Clear,Snow,Clear,NA,NA,Light,NA,3,3,3,0,0,3,TRUE
12/17/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,3,4,0,4,TRUE
12/18/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,8,TRUE
12/19/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,6,TRUE
12/20/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,3,0,10,TRUE
12/21/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,3,0,0,7,TRUE
12/22/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,3,2,0,7,TRUE
12/23/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,0,1,TRUE
12/24/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,2,0,2,TRUE
12/25/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,3,0,0,2,TRUE
12/26/2019,Clear,Clear,Fog,Fog,NA,NA,Severe,Moderate,3,0,0,0,0,3,TRUE
12/27/2019,Clear,Clear,Clear,Fog,NA,NA,NA,Moderate,0,2,3,0,0,7,TRUE
12/28/2019,Snow,Snow,Snow,Clear,Light,Light,Light,NA,3,2,0,0,0.11,6,TRUE
12/29/2019,Snow,Clear,Clear,Clear,Light,NA,NA,NA,0,3,3,0,0,6,TRUE
12/30/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,5,TRUE
12/31/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,9,TRUE
1/1/2020,Clear,Clear,Clear,Storm,NA,NA,NA,Severe,0,3,0,0,0,1,TRUE
1/2/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,2,0,0,6,TRUE
1/3/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,0,0,0,4,TRUE
1/4/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,2,0,0,8,TRUE
1/5/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
1/6/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,3,0,0,3,TRUE
1/7/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,8,TRUE
1/8/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,3,0,0,3,TRUE
1/9/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,3,3,0,13,TRUE
1/10/2020,Snow,Clear,Clear,Clear,Light,NA,NA,NA,3,3,3,0,0,7,TRUE
1/11/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,7,TRUE
1/12/2020,Snow,Clear,Clear,Clear,Light,NA,NA,NA,0,0,3,0,0,1,TRUE
1/13/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,3,0,6,TRUE
1/14/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,4,TRUE
1/15/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,8,TRUE
1/16/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,4,3,0,15,TRUE
1/17/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,7,TRUE
1/18/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,12,TRUE
1/19/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,0,1,TRUE
1/20/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,3,0,0,7,TRUE
1/21/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
1/22/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,7,TRUE
1/23/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,3,3,0,9,TRUE
1/24/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,10,TRUE
1/25/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,0,0,0,4,TRUE
1/26/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,0,0,0,3,TRUE
1/27/2020,Snow,Clear,Clear,Snow,Moderate,NA,NA,Moderate,3,0,3,0,0.12,2,TRUE
1/28/2020,Snow,Clear,Clear,Clear,Heavy,NA,NA,NA,3,3,3,0,0.2,5,TRUE
1/29/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,0,1,TRUE
1/30/2020,Snow,Clear,Clear,Snow,Light,NA,NA,Light,3,3,2,0,0.05,7,TRUE
1/31/2020,Snow,Clear,Clear,Clear,Light,NA,NA,NA,3,3,0,0,0,4,TRUE
2/1/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,7,TRUE
2/2/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,6,TRUE
2/3/2020,Snow,Snow,Snow,Clear,Light,Light,Light,NA,3,3,0,0,0.05,4,TRUE
2/4/2020,Snow,Snow,Clear,Snow,Light,Light,NA,Light,3,3,0,0,0.12,3,TRUE
2/5/2020,Snow,Clear,Clear,Clear,Light,NA,NA,NA,3,3,3,0,0,9,TRUE
2/6/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,3,0,0,5,TRUE
2/7/2020,Snow,Snow,Snow,Snow,Light,Light,Light,Light,3,3,3,0,0.51,10,TRUE
2/8/2020,Snow,Clear,Clear,Clear,Light,NA,NA,NA,3,3,2,3,0,9,TRUE
2/9/2020,Clear,Snow,Snow,Snow,NA,Light,Light,Light,0,3,0,0,0.21,2,TRUE
2/10/2020,Snow,Fog,Fog,Snow,Light,Severe,Severe,Light,3,3,3,3,0.1,12,TRUE
2/11/2020,Snow,Fog,Fog,Clear,Light,Moderate,Moderate,NA,3,3,0,0,0.15,7,TRUE
2/12/2020,Snow,Clear,Clear,Snow,Moderate,NA,NA,Moderate,3,2,3,3,0.17,8,TRUE
2/13/2020,Snow,Snow,Clear,Snow,Light,Light,NA,Light,3,3,3,0,0.17,5,TRUE
2/14/2020,Clear,Fog,Fog,Clear,NA,Moderate,Moderate,NA,3,3,3,0,0,6,TRUE
2/15/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,3,0,0,4,TRUE
2/16/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,0,0,0,4,TRUE
2/17/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,4,TRUE
2/18/2020,Snow,Snow,Clear,Clear,Light,Light,NA,NA,3,3,4,0,0.01,4,TRUE
2/19/2020,Snow,Clear,Snow,Clear,Light,NA,Light,NA,3,2,0,0,0.11,4,TRUE
2/20/2020,Clear,Fog,Fog,Clear,NA,Severe,Severe,NA,3,3,3,2,0,5,TRUE
2/21/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,6,TRUE
2/22/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,9,TRUE
2/23/2020,Clear,Clear,Snow,Snow,NA,NA,Light,Light,0,0,0,0,0,0,FALSE
2/24/2020,Clear,Clear,Snow,Clear,NA,NA,Light,NA,3,0,0,0,0,1,TRUE
2/25/2020,Clear,Clear,Snow,Snow,NA,NA,Light,Light,3,3,0,0,0,2,TRUE
2/26/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,3,TRUE
2/27/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,0,0,0,4,TRUE
2/28/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,7,TRUE
2/29/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,0,0,0,6,TRUE
3/1/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,2,0,0,3,TRUE
3/2/2020,Snow,Fog,Fog,Clear,Light,Moderate,Severe,NA,3,0,3,0,0.08,3,TRUE
3/3/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,4,TRUE
3/4/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,3,2,0,0,7,TRUE
3/5/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,16,TRUE
3/6/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,4,TRUE
3/7/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,3,0,0,2,TRUE
3/8/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,0,0,0,5,TRUE
3/9/2020,Rain,Fog,Fog,Clear,Light,Severe,Severe,NA,3,4,3,0,0.36,7,TRUE
3/10/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,0,0,0,3,TRUE
3/11/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,0,1,TRUE
3/12/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,0,0,0,4,TRUE
3/13/2020,Clear,Clear,Snow,Storm,NA,NA,Light,Severe,3,3,2,2,0.05,6,TRUE
3/14/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,0,2,TRUE
3/15/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
3/16/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,0,0,0,2,TRUE
3/17/2020,Clear,Fog,Clear,Clear,NA,Severe,NA,NA,0,0,3,0,0,1,TRUE
3/18/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,4,2,0,15,TRUE
3/19/2020,Snow,Rain,Snow,Snow,Moderate,Light,Heavy,Moderate,2,1,3,2,1.02,31,TRUE
3/20/2020,Snow,Snow,Fog,Fog,Light,Light,Severe,Severe,2,2,3,0,0.06,39,TRUE
3/21/2020,Clear,Fog,Fog,Clear,NA,Severe,Moderate,NA,0,2,2,0,0,5,TRUE
3/22/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,3,0,0,3,TRUE
3/23/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,3,0,0,25,TRUE
3/24/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,0,0,0,9,TRUE
3/25/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,1,4,2,0,12,TRUE
3/26/2020,Clear,Clear,Fog,Fog,NA,NA,Severe,Severe,3,3,0,0,0,9,TRUE
3/27/2020,Clear,Fog,Fog,Clear,NA,Severe,Severe,NA,2,2,0,2,0,6,TRUE
3/28/2020,Snow,Snow,Clear,Clear,Light,Light,NA,NA,0,0,0,3,0.23,4,TRUE
3/29/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,0,1,TRUE
3/30/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,3,3,0,0,18,TRUE
3/31/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,1,3,3,2,0,7,TRUE
4/1/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,4,0,3,0,6,TRUE
4/2/2020,Clear,Fog,Snow,Fog,NA,Severe,Light,Severe,2,1,3,1,0.02,19,TRUE
4/3/2020,Snow,Snow,Clear,Clear,Light,Light,NA,NA,2,2,3,3,0.14,30,TRUE
4/4/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,0,0,0,2,TRUE
4/5/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,0,5,TRUE
4/6/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,1,3,0,0,14,TRUE
4/7/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,1,2,0,3,0,6,TRUE
4/8/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,4,0,0,13,TRUE
4/9/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,1,1,3,0,0,9,TRUE
4/10/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,3,3,0,0,9,TRUE
4/11/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,0,0,0,4,TRUE
4/12/2020,Snow,Snow,Clear,Clear,Light,Light,NA,NA,2,0,0,2,0.06,6,TRUE
4/13/2020,Snow,Snow,Clear,Fog,Light,Light,NA,Moderate,3,2,3,0,0.11,37,TRUE
4/14/2020,Snow,Clear,Clear,Clear,Light,NA,NA,NA,0,3,0,0,0.01,8,TRUE
4/15/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,1,2,3,3,0,18,TRUE
4/16/2020,Snow,Snow,Snow,Snow,Light,Light,Light,Light,3,2,4,0,0.48,62,TRUE
4/17/2020,Snow,Fog,Clear,Clear,Light,Severe,NA,NA,1,1,1,0,0,32,TRUE
4/18/2020,Fog,Clear,Clear,Clear,Moderate,NA,NA,NA,0,0,0,0,0,0,FALSE
4/19/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
4/20/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,4,0,3,0,4,TRUE
4/21/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,0,0,15,TRUE
4/22/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,1,1,2,0,0,21,TRUE
4/23/2020,Rain,Clear,Clear,Clear,Light,NA,NA,NA,2,2,0,0,0,7,TRUE
4/24/2020,Rain,Rain,Rain,Clear,Light,Light,Light,NA,1,2,2,2,0.04,13,TRUE
4/25/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,3,0,0,12,TRUE
4/26/2020,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,4,0,0,0,3,TRUE
